,first_party,pageref,third_party,http_method,startedDateTime,leak_method,encoding,plain_pii,raw_pii,where,key,value,mimeType,text,index
81,sbnation,https://sbnation.com/,api.permutive.com,POST,2023-02-26T06:56:40.980Z,post,plaintext,Evanston,,body,,,text/plain;charset=UTF-8,"{""user_id"":""69228384-d31b-4cf1-bab0-c862dde69e6d"",""name"":""PrebidAuctions"",""cohorts"":[""14285"",""14373"",""23231"",""23238"",""27179"",""29301"",""30306"",""34913"",""34914"",""34916"",""34917"",""40771"",""56587"",""73555"",""79117"",""81392"",""112273"",""112274"",""112275"",""112276"",""112277"",""112278"",""112280"",""112281"",""112282"",""112376"",""112632"",""112800"",""112818""],""segments"":[14285,14373,23231,23238,27179,29301,30306,34913,34914,34916,34917,40771,56587,73555,79117,81392,112273,112274,112275,112276,112277,112278,112280,112281,112282,112376,112632,112800,112818],""properties"":{""isp_info"":{""isp"":""Northwestern University"",""organization"":""Northwestern University"",""autonomous_system_number"":103,""autonomous_system_organization"":""NWU-AS""},""geo_info"":{""continent"":""North America"",""country"":""United States"",""city"":""Evanston"",""province"":""Illinois"",""postal_code"":""60201""},""aggregations"":{""auctions"":[{""bids"":[{""advertiser_domains"":[""comcast.com""],""cpm"":0.599288,""hb_pb"":""0.59"",""request_timestamp"":1677394595344,""response_timestamp"":1677394595926,""ad_id"":""33ed088f2b604f7"",""ad_unit_code"":""div-gpt-ad-medium_rectangle_variable"",""bid_available"":true,""bidder"":""trustx"",""bidder_timeout"":1250,""creative_id"":""19661"",""height"":250,""time_to_respond"":582,""width"":300,""winning_bid"":true},{""advertiser_name"":""GMC"",""advertiser_domains"":[""gmc.com""],""cpm"":3.473,""hb_pb"":""3.47"",""request_timestamp"":1677394595337,""response_timestamp"":1677394595909,""ad_id"":""30a95e35eefd803"",""ad_unit_code"":""div-gpt-ad-desktop_leaderboard_variable"",""bid_available"":true,""bidder"":""triplelift"",""bidder_timeout"":1250,""creative_id"":""5989_30516_T14714912"",""height"":90,""time_to_respond"":572,""width"":728,""winning_bid"":true}],""no_bids"":[{""ad_unit_code"":""div-gpt-ad-desktop_leaderboard_variable""},{""ad_unit_code"":""div-gpt-ad-medium_rectangle_variable""}],""auction_id"":""7f0d3212-47a0-4b95-be12-e016889c699f""}]},""client"":{""type"":""web"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""url"":""https://www.sbnation.com"",""domain"":""www.sbnation.com"",""title"":""SBNation.com | Sports news, video, live coverage, community"",""referrer"":""""}},""session_id"":""03b497c9-684a-4e54-831f-f5483b8d3b6c"",""view_id"":""b446fec9-c3f6-46e9-b423-2ec16e8fcefa""}",778
82,sbnation,https://sbnation.com/,api.permutive.com,POST,2023-02-26T06:56:40.980Z,post,plaintext,Illinois,,body,,,text/plain;charset=UTF-8,"{""user_id"":""69228384-d31b-4cf1-bab0-c862dde69e6d"",""name"":""PrebidAuctions"",""cohorts"":[""14285"",""14373"",""23231"",""23238"",""27179"",""29301"",""30306"",""34913"",""34914"",""34916"",""34917"",""40771"",""56587"",""73555"",""79117"",""81392"",""112273"",""112274"",""112275"",""112276"",""112277"",""112278"",""112280"",""112281"",""112282"",""112376"",""112632"",""112800"",""112818""],""segments"":[14285,14373,23231,23238,27179,29301,30306,34913,34914,34916,34917,40771,56587,73555,79117,81392,112273,112274,112275,112276,112277,112278,112280,112281,112282,112376,112632,112800,112818],""properties"":{""isp_info"":{""isp"":""Northwestern University"",""organization"":""Northwestern University"",""autonomous_system_number"":103,""autonomous_system_organization"":""NWU-AS""},""geo_info"":{""continent"":""North America"",""country"":""United States"",""city"":""Evanston"",""province"":""Illinois"",""postal_code"":""60201""},""aggregations"":{""auctions"":[{""bids"":[{""advertiser_domains"":[""comcast.com""],""cpm"":0.599288,""hb_pb"":""0.59"",""request_timestamp"":1677394595344,""response_timestamp"":1677394595926,""ad_id"":""33ed088f2b604f7"",""ad_unit_code"":""div-gpt-ad-medium_rectangle_variable"",""bid_available"":true,""bidder"":""trustx"",""bidder_timeout"":1250,""creative_id"":""19661"",""height"":250,""time_to_respond"":582,""width"":300,""winning_bid"":true},{""advertiser_name"":""GMC"",""advertiser_domains"":[""gmc.com""],""cpm"":3.473,""hb_pb"":""3.47"",""request_timestamp"":1677394595337,""response_timestamp"":1677394595909,""ad_id"":""30a95e35eefd803"",""ad_unit_code"":""div-gpt-ad-desktop_leaderboard_variable"",""bid_available"":true,""bidder"":""triplelift"",""bidder_timeout"":1250,""creative_id"":""5989_30516_T14714912"",""height"":90,""time_to_respond"":572,""width"":728,""winning_bid"":true}],""no_bids"":[{""ad_unit_code"":""div-gpt-ad-desktop_leaderboard_variable""},{""ad_unit_code"":""div-gpt-ad-medium_rectangle_variable""}],""auction_id"":""7f0d3212-47a0-4b95-be12-e016889c699f""}]},""client"":{""type"":""web"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""url"":""https://www.sbnation.com"",""domain"":""www.sbnation.com"",""title"":""SBNation.com | Sports news, video, live coverage, community"",""referrer"":""""}},""session_id"":""03b497c9-684a-4e54-831f-f5483b8d3b6c"",""view_id"":""b446fec9-c3f6-46e9-b423-2ec16e8fcefa""}",800
83,sbnation,https://sbnation.com/,api.permutive.com,POST,2023-02-26T06:56:40.980Z,post,plaintext,60201,,body,,,text/plain;charset=UTF-8,"{""user_id"":""69228384-d31b-4cf1-bab0-c862dde69e6d"",""name"":""PrebidAuctions"",""cohorts"":[""14285"",""14373"",""23231"",""23238"",""27179"",""29301"",""30306"",""34913"",""34914"",""34916"",""34917"",""40771"",""56587"",""73555"",""79117"",""81392"",""112273"",""112274"",""112275"",""112276"",""112277"",""112278"",""112280"",""112281"",""112282"",""112376"",""112632"",""112800"",""112818""],""segments"":[14285,14373,23231,23238,27179,29301,30306,34913,34914,34916,34917,40771,56587,73555,79117,81392,112273,112274,112275,112276,112277,112278,112280,112281,112282,112376,112632,112800,112818],""properties"":{""isp_info"":{""isp"":""Northwestern University"",""organization"":""Northwestern University"",""autonomous_system_number"":103,""autonomous_system_organization"":""NWU-AS""},""geo_info"":{""continent"":""North America"",""country"":""United States"",""city"":""Evanston"",""province"":""Illinois"",""postal_code"":""60201""},""aggregations"":{""auctions"":[{""bids"":[{""advertiser_domains"":[""comcast.com""],""cpm"":0.599288,""hb_pb"":""0.59"",""request_timestamp"":1677394595344,""response_timestamp"":1677394595926,""ad_id"":""33ed088f2b604f7"",""ad_unit_code"":""div-gpt-ad-medium_rectangle_variable"",""bid_available"":true,""bidder"":""trustx"",""bidder_timeout"":1250,""creative_id"":""19661"",""height"":250,""time_to_respond"":582,""width"":300,""winning_bid"":true},{""advertiser_name"":""GMC"",""advertiser_domains"":[""gmc.com""],""cpm"":3.473,""hb_pb"":""3.47"",""request_timestamp"":1677394595337,""response_timestamp"":1677394595909,""ad_id"":""30a95e35eefd803"",""ad_unit_code"":""div-gpt-ad-desktop_leaderboard_variable"",""bid_available"":true,""bidder"":""triplelift"",""bidder_timeout"":1250,""creative_id"":""5989_30516_T14714912"",""height"":90,""time_to_respond"":572,""width"":728,""winning_bid"":true}],""no_bids"":[{""ad_unit_code"":""div-gpt-ad-desktop_leaderboard_variable""},{""ad_unit_code"":""div-gpt-ad-medium_rectangle_variable""}],""auction_id"":""7f0d3212-47a0-4b95-be12-e016889c699f""}]},""client"":{""type"":""web"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""url"":""https://www.sbnation.com"",""domain"":""www.sbnation.com"",""title"":""SBNation.com | Sports news, video, live coverage, community"",""referrer"":""""}},""session_id"":""03b497c9-684a-4e54-831f-f5483b8d3b6c"",""view_id"":""b446fec9-c3f6-46e9-b423-2ec16e8fcefa""}",825
84,sbnation,https://sbnation.com/,api.permutive.com,POST,2023-02-26T06:56:41.021Z,post,plaintext,Evanston,,body,,,text/plain;charset=UTF-8,"{""user_id"":""69228384-d31b-4cf1-bab0-c862dde69e6d"",""name"":""PageviewComplete"",""cohorts"":[""14285"",""14373"",""23231"",""23238"",""27179"",""29301"",""30306"",""34913"",""34914"",""34916"",""34917"",""40771"",""56587"",""73555"",""79117"",""81392"",""112273"",""112274"",""112275"",""112276"",""112277"",""112278"",""112280"",""112281"",""112282"",""112376"",""112632"",""112800"",""112818""],""segments"":[14285,14373,23231,23238,27179,29301,30306,34913,34914,34916,34917,40771,56587,73555,79117,81392,112273,112274,112275,112276,112277,112278,112280,112281,112282,112376,112632,112800,112818],""properties"":{""isp_info"":{""isp"":""Northwestern University"",""organization"":""Northwestern University"",""autonomous_system_number"":103,""autonomous_system_organization"":""NWU-AS""},""geo_info"":{""continent"":""North America"",""country"":""United States"",""city"":""Evanston"",""province"":""Illinois"",""postal_code"":""60201""},""type"":""home_page"",""article"":{""id"":"""",""title"":"""",""description"":"""",""authors"":[""""],""section"":""front-page"",""publishedAt"":""2023-02-26T06:56:34.279Z"",""keywords"":[""sbnation"",""com"",""sports"",""news"",""video"",""live"",""coverage"",""community"",""front-page""]},""contextClassified"":{""type"":""Interest"",""id"":[]},""cts"":{""keyword"":[],""keywordList"":[""list_51"",""list_66"",""list_196"",""list_198"",""list_200"",""list_206"",""list_242"",""list_266"",""list_270"",""list_276"",""list_288"",""list_310"",""list_312"",""list_317"",""list_336"",""list_341"",""list_342"",""list_380"",""list_384"",""list_394"",""list_395"",""list_396"",""list_405"",""list_406"",""list_412"",""list_465"",""list_467"",""list_470"",""list_514"",""list_519"",""list_520"",""list_541"",""list_576"",""list_585"",""list_591"",""list_609"",""list_648"",""list_649"",""list_652"",""list_653"",""list_669"",""list_670"",""list_672"",""list_674"",""list_675"",""list_677"",""list_679"",""list_681"",""list_684"",""list_723"",""list_769"",""list_772"",""list_773"",""list_777"",""list_781"",""list_784"",""list_788"",""list_795"",""list_796"",""list_800"",""list_803"",""list_807"",""list_815"",""list_873"",""list_875"",""list_876"",""list_877"",""list_879"",""list_892"",""list_895"",""list_898"",""list_902"",""list_951"",""list_953"",""list_959"",""list_997"",""list_1000"",""list_1009"",""list_1017"",""list_1025"",""list_1026"",""list_1065"",""list_1079"",""list_1117"",""list_1118"",""list_1120"",""list_1125"",""list_1126"",""list_1130"",""list_1192"",""list_1193"",""list_1237"",""list_1241"",""list_1243"",""list_1247"",""list_1254"",""list_1257"",""list_1273"",""list_1322"",""list_1324"",""list_1334"",""list_1335"",""list_1341"",""list_1345"",""list_1347"",""list_1382"",""list_1387"",""list_1396"",""list_1435"",""list_1440"",""list_1441"",""list_1446"",""list_1447"",""list_1452"",""list_1453"",""list_1463""],""iabCategory"":[""26.3.7"",""26"",""26.3"",""16"",""26.3.7.2"",""26.3.7.6""]},""classifications_watson"":{""taxonomy_labels"":[""/sports"",""/sports/football"",""/hobbies and interests"",""/hobbies and interests/games""]},""aggregations"":{""PageviewEngagement"":{""engaged_time"":0,""completion"":0},""SegmentEntry"":[23231,23238,112273,112274,112275,112276,112277,112278,112280,112281,112282,112818,14285,14373,27179,29301,30306,34913,34914,34916,34917,40771,56587,73555,81392,112376,112632,112800,38622,88725,79117],""SegmentExit"":[38622,88725],""CohortEntry"":[""23231"",""23238"",""112273"",""112274"",""112275"",""112276"",""112277"",""112278"",""112280"",""112281"",""112282"",""112818"",""14285"",""14373"",""27179"",""29301"",""30306"",""34913"",""34914"",""34916"",""34917"",""40771"",""56587"",""73555"",""81392"",""112376"",""112632"",""112800"",""38622"",""88725"",""79117""],""CohortExit"":[""38622"",""88725""]},""client"":{""type"":""web"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""url"":""https://www.sbnation.com"",""domain"":""www.sbnation.com"",""title"":""SBNation.com | Sports news, video, live coverage, community"",""referrer"":""""}},""session_id"":""03b497c9-684a-4e54-831f-f5483b8d3b6c"",""view_id"":""b446fec9-c3f6-46e9-b423-2ec16e8fcefa""}",780
85,sbnation,https://sbnation.com/,api.permutive.com,POST,2023-02-26T06:56:41.021Z,post,plaintext,Illinois,,body,,,text/plain;charset=UTF-8,"{""user_id"":""69228384-d31b-4cf1-bab0-c862dde69e6d"",""name"":""PageviewComplete"",""cohorts"":[""14285"",""14373"",""23231"",""23238"",""27179"",""29301"",""30306"",""34913"",""34914"",""34916"",""34917"",""40771"",""56587"",""73555"",""79117"",""81392"",""112273"",""112274"",""112275"",""112276"",""112277"",""112278"",""112280"",""112281"",""112282"",""112376"",""112632"",""112800"",""112818""],""segments"":[14285,14373,23231,23238,27179,29301,30306,34913,34914,34916,34917,40771,56587,73555,79117,81392,112273,112274,112275,112276,112277,112278,112280,112281,112282,112376,112632,112800,112818],""properties"":{""isp_info"":{""isp"":""Northwestern University"",""organization"":""Northwestern University"",""autonomous_system_number"":103,""autonomous_system_organization"":""NWU-AS""},""geo_info"":{""continent"":""North America"",""country"":""United States"",""city"":""Evanston"",""province"":""Illinois"",""postal_code"":""60201""},""type"":""home_page"",""article"":{""id"":"""",""title"":"""",""description"":"""",""authors"":[""""],""section"":""front-page"",""publishedAt"":""2023-02-26T06:56:34.279Z"",""keywords"":[""sbnation"",""com"",""sports"",""news"",""video"",""live"",""coverage"",""community"",""front-page""]},""contextClassified"":{""type"":""Interest"",""id"":[]},""cts"":{""keyword"":[],""keywordList"":[""list_51"",""list_66"",""list_196"",""list_198"",""list_200"",""list_206"",""list_242"",""list_266"",""list_270"",""list_276"",""list_288"",""list_310"",""list_312"",""list_317"",""list_336"",""list_341"",""list_342"",""list_380"",""list_384"",""list_394"",""list_395"",""list_396"",""list_405"",""list_406"",""list_412"",""list_465"",""list_467"",""list_470"",""list_514"",""list_519"",""list_520"",""list_541"",""list_576"",""list_585"",""list_591"",""list_609"",""list_648"",""list_649"",""list_652"",""list_653"",""list_669"",""list_670"",""list_672"",""list_674"",""list_675"",""list_677"",""list_679"",""list_681"",""list_684"",""list_723"",""list_769"",""list_772"",""list_773"",""list_777"",""list_781"",""list_784"",""list_788"",""list_795"",""list_796"",""list_800"",""list_803"",""list_807"",""list_815"",""list_873"",""list_875"",""list_876"",""list_877"",""list_879"",""list_892"",""list_895"",""list_898"",""list_902"",""list_951"",""list_953"",""list_959"",""list_997"",""list_1000"",""list_1009"",""list_1017"",""list_1025"",""list_1026"",""list_1065"",""list_1079"",""list_1117"",""list_1118"",""list_1120"",""list_1125"",""list_1126"",""list_1130"",""list_1192"",""list_1193"",""list_1237"",""list_1241"",""list_1243"",""list_1247"",""list_1254"",""list_1257"",""list_1273"",""list_1322"",""list_1324"",""list_1334"",""list_1335"",""list_1341"",""list_1345"",""list_1347"",""list_1382"",""list_1387"",""list_1396"",""list_1435"",""list_1440"",""list_1441"",""list_1446"",""list_1447"",""list_1452"",""list_1453"",""list_1463""],""iabCategory"":[""26.3.7"",""26"",""26.3"",""16"",""26.3.7.2"",""26.3.7.6""]},""classifications_watson"":{""taxonomy_labels"":[""/sports"",""/sports/football"",""/hobbies and interests"",""/hobbies and interests/games""]},""aggregations"":{""PageviewEngagement"":{""engaged_time"":0,""completion"":0},""SegmentEntry"":[23231,23238,112273,112274,112275,112276,112277,112278,112280,112281,112282,112818,14285,14373,27179,29301,30306,34913,34914,34916,34917,40771,56587,73555,81392,112376,112632,112800,38622,88725,79117],""SegmentExit"":[38622,88725],""CohortEntry"":[""23231"",""23238"",""112273"",""112274"",""112275"",""112276"",""112277"",""112278"",""112280"",""112281"",""112282"",""112818"",""14285"",""14373"",""27179"",""29301"",""30306"",""34913"",""34914"",""34916"",""34917"",""40771"",""56587"",""73555"",""81392"",""112376"",""112632"",""112800"",""38622"",""88725"",""79117""],""CohortExit"":[""38622"",""88725""]},""client"":{""type"":""web"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""url"":""https://www.sbnation.com"",""domain"":""www.sbnation.com"",""title"":""SBNation.com | Sports news, video, live coverage, community"",""referrer"":""""}},""session_id"":""03b497c9-684a-4e54-831f-f5483b8d3b6c"",""view_id"":""b446fec9-c3f6-46e9-b423-2ec16e8fcefa""}",802
86,sbnation,https://sbnation.com/,api.permutive.com,POST,2023-02-26T06:56:41.021Z,post,plaintext,60201,,body,,,text/plain;charset=UTF-8,"{""user_id"":""69228384-d31b-4cf1-bab0-c862dde69e6d"",""name"":""PageviewComplete"",""cohorts"":[""14285"",""14373"",""23231"",""23238"",""27179"",""29301"",""30306"",""34913"",""34914"",""34916"",""34917"",""40771"",""56587"",""73555"",""79117"",""81392"",""112273"",""112274"",""112275"",""112276"",""112277"",""112278"",""112280"",""112281"",""112282"",""112376"",""112632"",""112800"",""112818""],""segments"":[14285,14373,23231,23238,27179,29301,30306,34913,34914,34916,34917,40771,56587,73555,79117,81392,112273,112274,112275,112276,112277,112278,112280,112281,112282,112376,112632,112800,112818],""properties"":{""isp_info"":{""isp"":""Northwestern University"",""organization"":""Northwestern University"",""autonomous_system_number"":103,""autonomous_system_organization"":""NWU-AS""},""geo_info"":{""continent"":""North America"",""country"":""United States"",""city"":""Evanston"",""province"":""Illinois"",""postal_code"":""60201""},""type"":""home_page"",""article"":{""id"":"""",""title"":"""",""description"":"""",""authors"":[""""],""section"":""front-page"",""publishedAt"":""2023-02-26T06:56:34.279Z"",""keywords"":[""sbnation"",""com"",""sports"",""news"",""video"",""live"",""coverage"",""community"",""front-page""]},""contextClassified"":{""type"":""Interest"",""id"":[]},""cts"":{""keyword"":[],""keywordList"":[""list_51"",""list_66"",""list_196"",""list_198"",""list_200"",""list_206"",""list_242"",""list_266"",""list_270"",""list_276"",""list_288"",""list_310"",""list_312"",""list_317"",""list_336"",""list_341"",""list_342"",""list_380"",""list_384"",""list_394"",""list_395"",""list_396"",""list_405"",""list_406"",""list_412"",""list_465"",""list_467"",""list_470"",""list_514"",""list_519"",""list_520"",""list_541"",""list_576"",""list_585"",""list_591"",""list_609"",""list_648"",""list_649"",""list_652"",""list_653"",""list_669"",""list_670"",""list_672"",""list_674"",""list_675"",""list_677"",""list_679"",""list_681"",""list_684"",""list_723"",""list_769"",""list_772"",""list_773"",""list_777"",""list_781"",""list_784"",""list_788"",""list_795"",""list_796"",""list_800"",""list_803"",""list_807"",""list_815"",""list_873"",""list_875"",""list_876"",""list_877"",""list_879"",""list_892"",""list_895"",""list_898"",""list_902"",""list_951"",""list_953"",""list_959"",""list_997"",""list_1000"",""list_1009"",""list_1017"",""list_1025"",""list_1026"",""list_1065"",""list_1079"",""list_1117"",""list_1118"",""list_1120"",""list_1125"",""list_1126"",""list_1130"",""list_1192"",""list_1193"",""list_1237"",""list_1241"",""list_1243"",""list_1247"",""list_1254"",""list_1257"",""list_1273"",""list_1322"",""list_1324"",""list_1334"",""list_1335"",""list_1341"",""list_1345"",""list_1347"",""list_1382"",""list_1387"",""list_1396"",""list_1435"",""list_1440"",""list_1441"",""list_1446"",""list_1447"",""list_1452"",""list_1453"",""list_1463""],""iabCategory"":[""26.3.7"",""26"",""26.3"",""16"",""26.3.7.2"",""26.3.7.6""]},""classifications_watson"":{""taxonomy_labels"":[""/sports"",""/sports/football"",""/hobbies and interests"",""/hobbies and interests/games""]},""aggregations"":{""PageviewEngagement"":{""engaged_time"":0,""completion"":0},""SegmentEntry"":[23231,23238,112273,112274,112275,112276,112277,112278,112280,112281,112282,112818,14285,14373,27179,29301,30306,34913,34914,34916,34917,40771,56587,73555,81392,112376,112632,112800,38622,88725,79117],""SegmentExit"":[38622,88725],""CohortEntry"":[""23231"",""23238"",""112273"",""112274"",""112275"",""112276"",""112277"",""112278"",""112280"",""112281"",""112282"",""112818"",""14285"",""14373"",""27179"",""29301"",""30306"",""34913"",""34914"",""34916"",""34917"",""40771"",""56587"",""73555"",""81392"",""112376"",""112632"",""112800"",""38622"",""88725"",""79117""],""CohortExit"":[""38622"",""88725""]},""client"":{""type"":""web"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36"",""url"":""https://www.sbnation.com"",""domain"":""www.sbnation.com"",""title"":""SBNation.com | Sports news, video, live coverage, community"",""referrer"":""""}},""session_id"":""03b497c9-684a-4e54-831f-f5483b8d3b6c"",""view_id"":""b446fec9-c3f6-46e9-b423-2ec16e8fcefa""}",827
87,sbnation,https://auth.voxmedia.com/signup?community_id=247&return_to=https://www.sbnation.com/,auth.voxmedia.com,POST,2023-02-26T06:56:49.644Z,post,plaintext,rogernadal,,body,,,application/x-www-form-urlencoded; charset=UTF-8,username=rogernadal,9
88,sbnation,https://auth.voxmedia.com/signup?community_id=247&return_to=https://www.sbnation.com/,auth.voxmedia.com,POST,2023-02-26T06:57:15.244Z,post,plaintext,rogernadal322,,body,,,application/x-www-form-urlencoded; charset=UTF-8,email=rogernadal322%40gmmail.com,6
89,sbnation,https://auth.voxmedia.com/signup?community_id=247&return_to=https://www.sbnation.com/,auth.voxmedia.com,POST,2023-02-26T06:57:15.433Z,post,plaintext,rogernadal322,,body,,,application/x-www-form-urlencoded; charset=UTF-8,email=rogernadal322%40gmmail.com,6
90,sbnation,https://auth.voxmedia.com/signup?community_id=247&return_to=https://www.sbnation.com/,auth.voxmedia.com,POST,2023-02-26T06:57:27.810Z,post,plaintext,rogernadal322,,body,,,application/x-www-form-urlencoded; charset=UTF-8,g-recaptcha-response=03AFY_a8WCNgeCMjVf149s5zlHHeygsJ7xubvRMFLiTAHYCXky4dHjnm66ARnabcRMTRwkK04AEDK98rotr0wSUlXWT8p2NOeDtu73Daj0_BGNltRNxz_tc53lFRX5_NTmr4DJapY6cvnsyUyVH_XaSBqmepFMngpkcTdZotkTPSPnT_87Bq3VS827uTdtZpNUqB3tZy3ssN9CTm4gQe2JTuaNVa1nQigSSfDMguSF1IFuoVyMH-qQ0RuavLd9Y7sgmn_ZKwjmDDCJ4h-5Js_ibxZe5ttkWGXYnYeVMcUp98TTA-BYhoJ5gjL8LV6JvrrS3X36ZSh7Xs9mD9bUwOjbUSG2GCS0VQf_5j2KEBxM3auV9RqVbKDz8SaOGiDJ-y5Bvzx835Y8a88wrD-c7NPe-EFt_azV23y6j_M0dIPOosHViicvJsIbZVFpmymmGuqPIjocfHFZ5YPuQroYt3mdO7ieiuuR9CqfDyNEywX9wHX22KUYqIecr5QR73ehvkpD9UnM7ow7vFlbKQfJuszhu8lU9YMJiuqTtQ&user%5Busername%5D=rogernadal&user%5Bpassword%5D=123Andy%23!000&user%5Bemail%5D=rogernadal322%40gmmail.com&user%5Bnewsletter%5D=false&community_id=247,650
91,sbnation,https://auth.voxmedia.com/signup?community_id=247&return_to=https://www.sbnation.com/,auth.voxmedia.com,POST,2023-02-26T06:57:59.408Z,post,plaintext,rogernadal322,,body,,,application/x-www-form-urlencoded; charset=UTF-8,g-recaptcha-response=03AFY_a8VcBbK7j3Jfa-cDnlXLopqDjrcodCcCHIJ4SRiHWwnRQwvg562grj2tiHfBZYGFll-0ggOSgmEdo3ugAxc0V55P9L8mYMPxN5bhIUTtZMh7Tvc-qwmyCHUCkAQoTSKrxwD0VanPU_SoMx_aVJcPRbraEPEiqyFkyE56zc3JHN2RzLCSffOXqk_TkN8oBDCA3TNC1gRJgd9_30l4Jeu4sis5a74KF1WdQNI8tqnA6sg8pjNGadFXPZINRmFtLSTkYo98kQr-wnzc07pBfIUgxFneZjUUPoiP3VvPR0lAq7hl6NrWU_11pY-7VG7c3DT0i2vcpBvsbkPwgH2IJpePXnArLjdhgH_-ekgn5Gv7AxAJbjc-riS_ISXlI2NBkkbuJLAxO3Sa2jiFEcnDiT9yzANocXYOM3zU_F3WO0Dgfvncc9AmY8BDUIYytfbr6P3EK1x-lQC_xycx_xDJUwBBn7VHXOrJ0Lrt76dFnva6bdBWWLOV63kXYee16rtaaB7wawea5-l_el3-eGggE7Z-0KvDK8fIlDr1nw4QmtFkd-NV-hcMMmU&user%5Busername%5D=rogernadal&user%5Bpassword%5D=123Andy%23!000&user%5Bemail%5D=rogernadal322%40gmmail.com&user%5Bnewsletter%5D=false&community_id=247,671
92,theathletic.com,,,,,,,,,,,,,,
93,theathletic.com,https://theathletic.com/register2/?ref_page=%2F&login_source=site_nav&redirect_uri=%2F,www.facebook.com,GET,2023-02-26T07:05:47.019Z,get,sha256,rogernadal322@gmail.com,,value,udff[em],eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
94,theathletic.com,https://theathletic.com/register2/?ref_page=%2F&login_source=site_nav&redirect_uri=%2F,www.facebook.com,GET,2023-02-26T07:05:47.019Z,header,sha256,rogernadal322@gmail.com,,value,:path,"/tr/?id=207679059578897&ev=SubscribedButtonClick&dl=https://theathletic.com/register2/?ref_page=/&login_source=site_nav&redirect_uri=/&rl=https://theathletic.com/login2/?ref_page=/&login_source=site_nav&redirect_uri=/&if=false&ts=1677395147019&cd[buttonFeatures]={""classList"":""sc-5183392b-0 fXSXyN"",""destination"":""https://theathletic.com/register2/?ref_page=/&login_source=site_nav&redirect_uri=/#"",""id"":"""",""imageUrl"":"""",""innerText"":""Continue"",""numChildButtons"":0,""tag"":""button"",""type"":""submit"",""name"":"""",""value"":""""}&cd[buttonText]=Continue&cd[formFeatures]=[{""id"":"""",""name"":""email"",""tag"":""input"",""placeholder"":""Email Address"",""inputType"":""input""}]&cd[pageFeatures]={""title"":""The Athletic""}&sw=1920&sh=1080&udff[em]=eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039&v=2.9.97&r=stable&ec=2&o=2078&cs_est=true&fbp=fb.1.1677395125072.1091425374&it=1677395134347&coo=false&dpo=&es=automatic&tm=3&rqm=GET",,,716
95,theathletic.com,https://theathletic.com/register2/?ref_page=%2F&login_source=site_nav&redirect_uri=%2F,www.facebook.com,GET,2023-02-26T07:06:00.358Z,get,sha256,roger,,value,udff[fn],4387134784cf3aa4245b7fcf4ac045d0a449524e98ba5dab4955ff4631e89df9,,,0
96,theathletic.com,https://theathletic.com/register2/?ref_page=%2F&login_source=site_nav&redirect_uri=%2F,www.facebook.com,GET,2023-02-26T07:06:00.358Z,get,sha256,nadal,,value,udff[ln],d25f53f62e6bbd6d63180b1048c19ec336fe6649ecdf5d18a31c2149d450a161,,,0
97,theathletic.com,https://theathletic.com/register2/?ref_page=%2F&login_source=site_nav&redirect_uri=%2F,www.facebook.com,GET,2023-02-26T07:06:00.358Z,get,sha256,rogernadal322@gmail.com,,value,udff[em],eba23eb9253d668bc24763ce39c4a3b51c5cdd8fd25b1c680cbd0cf2294e8039,,,0
